AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.21.0.3. Set the 'ServerName' directive globally to suppress this message
[Mon Dec 15 20:05:03.450420 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 24
[Mon Dec 15 20:05:03.450423 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 24
[Mon Dec 15 20:05:03.450427 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 26
[Mon Dec 15 20:05:03.450431 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 26
[Mon Dec 15 20:05:03.450434 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 28
[Mon Dec 15 20:05:03.450437 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 28
[Mon Dec 15 20:05:03.450441 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 32
[Mon Dec 15 20:05:03.450444 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 32
[Mon Dec 15 20:05:03.450447 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 37
[Mon Dec 15 20:05:03.450451 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 37
[Mon Dec 15 20:05:03.450457 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 39
[Mon Dec 15 20:05:03.450461 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 39
[Mon Dec 15 20:05:03.450477 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 42
[Mon Dec 15 20:05:03.450480 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 42
[Mon Dec 15 20:05:03.450485 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 46
[Mon Dec 15 20:05:03.450488 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 46
[Mon Dec 15 20:05:03.450498 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 91
[Mon Dec 15 20:05:03.450502 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 91
[Mon Dec 15 20:05:03.450512 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 108
[Mon Dec 15 20:05:03.450516 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 108
[Mon Dec 15 20:05:03.450519 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 133
[Mon Dec 15 20:05:03.450525 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 133
[Mon Dec 15 20:05:03.450529 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $productType in /var/www/html/Views/detail/detail.php on line 134
[Mon Dec 15 20:05:03.450532 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 136
[Mon Dec 15 20:05:03.450535 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 136
[Mon Dec 15 20:05:03.450538 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 137
[Mon Dec 15 20:05:03.450541 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 137
[Mon Dec 15 20:05:03.450545 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 138
[Mon Dec 15 20:05:03.450548 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 138
[Mon Dec 15 20:05:03.450553 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 143
[Mon Dec 15 20:05:03.450556 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 143
[Mon Dec 15 20:05:03.450559 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 147
[Mon Dec 15 20:05:03.450566 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 147
[Mon Dec 15 20:05:03.450569 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 151
[Mon Dec 15 20:05:03.450572 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 151
[Mon Dec 15 20:05:03.450576 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $dataDetail in /var/www/html/Views/detail/detail.php on line 156
[Mon Dec 15 20:05:03.450579 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Trying to access array offset on value of type null in /var/www/html/Views/detail/detail.php on line 156
[Mon Dec 15 20:05:03.450583 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  Undefined variable $relatedProducts in /var/www/html/Views/detail/detail.php on line 169
[Mon Dec 15 20:05:03.450586 2025] [php:warn] [pid 69] [client 172.21.0.1:42148] PHP Warning:  foreach() argument must be of type array|object, null given in /var/www/html/Views/detail/detail.php on line 169
[Mon Dec 15 20:05:03.497936 2025] [php:warn] [pid 66] [client 172.21.0.1:42174] PHP Warning:  Undefined variable $billList in /var/www/html/Views/bill/bill.php on line 30
[Mon Dec 15 20:05:03.497953 2025] [php:warn] [pid 66] [client 172.21.0.1:42174] PHP Warning:  foreach() argument must be of type array|object, null given in /var/www/html/Views/bill/bill.php on line 30
[Mon Dec 15 20:05:03.498049 2025] [php:error] [pid 40] [client 172.21.0.1:41918] PHP Fatal error:  Uncaught Error: Using $this when not in object context in /var/www/html/Models/resultReturned.php:2\nStack trace:\n#0 {main}\n  thrown in /var/www/html/Models/resultReturned.php on line 2
[Mon Dec 15 20:05:03.516388 2025] [php:warn] [pid 37] [client 172.21.0.1:42300] PHP Warning:  require_once(Models/eachProductType.php): Failed to open stream: No such file or directory in /var/www/html/Controllers/EachProductTypeController.php on line 3
[Mon Dec 15 20:05:03.516423 2025] [php:error] [pid 37] [client 172.21.0.1:42300] PHP Fatal error:  Uncaught Error: Failed opening required 'Models/eachProductType.php' (include_path='.:/usr/share/php') in /var/www/html/Controllers/EachProductTypeController.php:3\nStack trace:\n#0 {main}\n  thrown in /var/www/html/Controllers/EachProductTypeController.php on line 3
[Mon Dec 15 20:05:03.784640 2025] [php:warn] [pid 34] [client 172.21.0.1:42888] PHP Warning:  Undefined array key "id" in /var/www/html/admin/view/category/edit.php on line 13
[Mon Dec 15 20:05:03.784656 2025] [php:warn] [pid 34] [client 172.21.0.1:42888] PHP Warning:  Undefined variable $detailStuff in /var/www/html/admin/view/category/edit.php on line 16
